id,topic,gametype,depth,stacks,preflop_actions,flop_actions,turn_actions,river_actions,board,ctx,board_family,opener,caller,preflop_label,size_config,doc,note
E0251,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,Ks7d7c,flop_cbet_def_small,paired,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small paired COvBB Cash_100bb
E0252,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8,,,9s9d4c,flop_cbet_def_small,paired,CO,BB,COvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small paired COvBB Cash_100bb
E0253,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,Ks7d2c,flop_cbet_def_large,dry_high,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dry_high COvBB Cash_100bb
E0254,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,Qh8d3s,flop_cbet_def_large,dry_high,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dry_high COvBB Cash_100bb
E0255,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,Ts9d7c,flop_cbet_def_large,dynamic,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic COvBB Cash_100bb
E0256,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,9h8d6c,flop_cbet_def_large,dynamic,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic COvBB Cash_100bb
E0257,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,Ts9s8d,flop_cbet_def_large,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic_2tone COvBB Cash_100bb
E0258,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,9s8s6d,flop_cbet_def_large,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic_2tone COvBB Cash_100bb
E0259,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,8s5h2c,flop_cbet_def_large,low_dry,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large low_dry COvBB Cash_100bb
E0260,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,9c6d4s,flop_cbet_def_large,low_dry,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large low_dry COvBB Cash_100bb
E0261,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,KsQsJs,flop_cbet_def_large,monotone,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large monotone COvBB Cash_100bb
E0262,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,Ts8s5s,flop_cbet_def_large,monotone,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large monotone COvBB Cash_100bb
E0263,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,Ks7d7c,flop_cbet_def_large,paired,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large paired COvBB Cash_100bb
E0264,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R5.5,,,9s9d4c,flop_cbet_def_large,paired,CO,BB,COvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large paired COvBB Cash_100bb
E0265,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,Ks7d2cTh,turn_2nd_def_small,dry_high,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dry_high COvBB Cash_100bb
E0266,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,Qh8d3sTh,turn_2nd_def_small,dry_high,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dry_high COvBB Cash_100bb
E0267,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,Ts9d7c2c,turn_2nd_def_small,dynamic,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic COvBB Cash_100bb
E0268,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,9h8d6c2c,turn_2nd_def_small,dynamic,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic COvBB Cash_100bb
E0269,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,Ts9s8d2h,turn_2nd_def_small,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic_2tone COvBB Cash_100bb
E0270,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,9s8s6d2h,turn_2nd_def_small,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic_2tone COvBB Cash_100bb
E0271,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,8s5h2cTd,turn_2nd_def_small,low_dry,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small low_dry COvBB Cash_100bb
E0272,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,9c6d4sTd,turn_2nd_def_small,low_dry,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small low_dry COvBB Cash_100bb
E0273,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,KsQsJs2d,turn_2nd_def_small,monotone,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small monotone COvBB Cash_100bb
E0274,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,Ts8s5s2d,turn_2nd_def_small,monotone,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small monotone COvBB Cash_100bb
E0275,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,Ks7d7cTh,turn_2nd_def_small,paired,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small paired COvBB Cash_100bb
E0276,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R4.5,,9s9d4cTh,turn_2nd_def_small,paired,CO,BB,COvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small paired COvBB Cash_100bb
E0277,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,Ks7d2cTh,turn_2nd_def_large,dry_high,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dry_high COvBB Cash_100bb
E0278,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,Qh8d3sTh,turn_2nd_def_large,dry_high,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dry_high COvBB Cash_100bb
E0279,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,Ts9d7c2c,turn_2nd_def_large,dynamic,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic COvBB Cash_100bb
E0280,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,9h8d6c2c,turn_2nd_def_large,dynamic,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic COvBB Cash_100bb
E0281,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,Ts9s8d2h,turn_2nd_def_large,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic_2tone COvBB Cash_100bb
E0282,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,9s8s6d2h,turn_2nd_def_large,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic_2tone COvBB Cash_100bb
E0283,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,8s5h2cTd,turn_2nd_def_large,low_dry,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large low_dry COvBB Cash_100bb
E0284,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,9c6d4sTd,turn_2nd_def_large,low_dry,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large low_dry COvBB Cash_100bb
E0285,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,KsQsJs2d,turn_2nd_def_large,monotone,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large monotone COvBB Cash_100bb
E0286,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,Ts8s5s2d,turn_2nd_def_large,monotone,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large monotone COvBB Cash_100bb
E0287,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,Ks7d7cTh,turn_2nd_def_large,paired,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large paired COvBB Cash_100bb
E0288,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-R1.8-C,X-R7,,9s9d4cTh,turn_2nd_def_large,paired,CO,BB,COvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large paired COvBB Cash_100bb
E0289,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,Ks7d2cTh,turn_probe_def,dry_high,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dry_high COvBB Cash_100bb
E0290,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,Qh8d3sTh,turn_probe_def,dry_high,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dry_high COvBB Cash_100bb
E0291,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,Ts9d7c2c,turn_probe_def,dynamic,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dynamic COvBB Cash_100bb
E0292,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,9h8d6c2c,turn_probe_def,dynamic,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dynamic COvBB Cash_100bb
E0293,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,Ts9s8d2h,turn_probe_def,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dynamic_2tone COvBB Cash_100bb
E0294,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,9s8s6d2h,turn_probe_def,dynamic_2tone,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def dynamic_2tone COvBB Cash_100bb
E0295,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,8s5h2cTd,turn_probe_def,low_dry,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def low_dry COvBB Cash_100bb
E0296,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,9c6d4sTd,turn_probe_def,low_dry,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def low_dry COvBB Cash_100bb
E0297,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,KsQsJs2d,turn_probe_def,monotone,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def monotone COvBB Cash_100bb
E0298,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,Ts8s5s2d,turn_probe_def,monotone,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def monotone COvBB Cash_100bb
E0299,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,Ks7d7cTh,turn_probe_def,paired,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def paired COvBB Cash_100bb
E0300,design_turn_probe_def_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-F-R2.3-F-F-C,X-X,X-R4.5,,9s9d4cTh,turn_probe_def,paired,CO,BB,COvBB,Cash_100bb,Turn defense vs probe,turn_probe_def paired COvBB Cash_100bb
E0301,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,Ks7d2c,flop_cbet_def_small,dry_high,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dry_high HJvBB Cash_100bb
E0302,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,Qh8d3s,flop_cbet_def_small,dry_high,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dry_high HJvBB Cash_100bb
E0303,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,Ts9d7c,flop_cbet_def_small,dynamic,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic HJvBB Cash_100bb
E0304,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,9h8d6c,flop_cbet_def_small,dynamic,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic HJvBB Cash_100bb
E0305,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,Ts9s8d,flop_cbet_def_small,dynamic_2tone,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic_2tone HJvBB Cash_100bb
E0306,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,9s8s6d,flop_cbet_def_small,dynamic_2tone,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small dynamic_2tone HJvBB Cash_100bb
E0307,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,8s5h2c,flop_cbet_def_small,low_dry,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small low_dry HJvBB Cash_100bb
E0308,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,9c6d4s,flop_cbet_def_small,low_dry,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small low_dry HJvBB Cash_100bb
E0309,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,KsQsJs,flop_cbet_def_small,monotone,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small monotone HJvBB Cash_100bb
E0310,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,Ts8s5s,flop_cbet_def_small,monotone,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small monotone HJvBB Cash_100bb
E0311,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,Ks7d7c,flop_cbet_def_small,paired,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small paired HJvBB Cash_100bb
E0312,design_flop_cbet_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8,,,9s9d4c,flop_cbet_def_small,paired,HJ,BB,HJvBB,Cash_100bb,Face flop small cbet,flop_cbet_def_small paired HJvBB Cash_100bb
E0313,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,Ks7d2c,flop_cbet_def_large,dry_high,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dry_high HJvBB Cash_100bb
E0314,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,Qh8d3s,flop_cbet_def_large,dry_high,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dry_high HJvBB Cash_100bb
E0315,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,Ts9d7c,flop_cbet_def_large,dynamic,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic HJvBB Cash_100bb
E0316,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,9h8d6c,flop_cbet_def_large,dynamic,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic HJvBB Cash_100bb
E0317,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,Ts9s8d,flop_cbet_def_large,dynamic_2tone,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic_2tone HJvBB Cash_100bb
E0318,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,9s8s6d,flop_cbet_def_large,dynamic_2tone,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large dynamic_2tone HJvBB Cash_100bb
E0319,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,8s5h2c,flop_cbet_def_large,low_dry,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large low_dry HJvBB Cash_100bb
E0320,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,9c6d4s,flop_cbet_def_large,low_dry,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large low_dry HJvBB Cash_100bb
E0321,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,KsQsJs,flop_cbet_def_large,monotone,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large monotone HJvBB Cash_100bb
E0322,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,Ts8s5s,flop_cbet_def_large,monotone,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large monotone HJvBB Cash_100bb
E0323,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,Ks7d7c,flop_cbet_def_large,paired,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large paired HJvBB Cash_100bb
E0324,design_flop_cbet_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R5.5,,,9s9d4c,flop_cbet_def_large,paired,HJ,BB,HJvBB,Cash_100bb,Face flop large cbet,flop_cbet_def_large paired HJvBB Cash_100bb
E0325,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,Ks7d2cTh,turn_2nd_def_small,dry_high,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dry_high HJvBB Cash_100bb
E0326,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,Qh8d3sTh,turn_2nd_def_small,dry_high,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dry_high HJvBB Cash_100bb
E0327,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,Ts9d7c2c,turn_2nd_def_small,dynamic,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic HJvBB Cash_100bb
E0328,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,9h8d6c2c,turn_2nd_def_small,dynamic,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic HJvBB Cash_100bb
E0329,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,Ts9s8d2h,turn_2nd_def_small,dynamic_2tone,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic_2tone HJvBB Cash_100bb
E0330,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,9s8s6d2h,turn_2nd_def_small,dynamic_2tone,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small dynamic_2tone HJvBB Cash_100bb
E0331,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,8s5h2cTd,turn_2nd_def_small,low_dry,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small low_dry HJvBB Cash_100bb
E0332,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,9c6d4sTd,turn_2nd_def_small,low_dry,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small low_dry HJvBB Cash_100bb
E0333,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,KsQsJs2d,turn_2nd_def_small,monotone,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small monotone HJvBB Cash_100bb
E0334,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,Ts8s5s2d,turn_2nd_def_small,monotone,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small monotone HJvBB Cash_100bb
E0335,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,Ks7d7cTh,turn_2nd_def_small,paired,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small paired HJvBB Cash_100bb
E0336,design_turn_2nd_def_small_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R4.5,,9s9d4cTh,turn_2nd_def_small,paired,HJ,BB,HJvBB,Cash_100bb,Turn defense vs 50%,turn_2nd_def_small paired HJvBB Cash_100bb
E0337,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R7,,Ks7d2cTh,turn_2nd_def_large,dry_high,HJ,BB,HJvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dry_high HJvBB Cash_100bb
E0338,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R7,,Qh8d3sTh,turn_2nd_def_large,dry_high,HJ,BB,HJvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dry_high HJvBB Cash_100bb
E0339,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R7,,Ts9d7c2c,turn_2nd_def_large,dynamic,HJ,BB,HJvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic HJvBB Cash_100bb
E0340,design_turn_2nd_def_large_Cash_100bb,Cash6mGeneral_6mNL25R25,100,,F-R2.2-F-F-F-C,X-R1.8-C,X-R7,,9h8d6c2c,turn_2nd_def_large,dynamic,HJ,BB,HJvBB,Cash_100bb,Turn defense vs large,turn_2nd_def_large dynamic HJvBB Cash_100bb
